Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s,ACS18_5yr_B28003001,ACS18_5yr_B28003002,ACS18_5yr_B28003003,ACS18_5yr_B28003004,ACS18_5yr_B28003005,ACS18_5yr_B28003006,ACS18_5yr_B28003001s,ACS18_5yr_B28003002s,ACS18_5yr_B28003003s,ACS18_5yr_B28003004s,ACS18_5yr_B28003005s,ACS18_5yr_B28003006s
"29189217931","14000US29189217931","Census Tract 2179.31","Census Tract 2179.31, St. Louis County, Missouri","mo","140","00","ACSSF","0005457",,,,,"29","189",,,,"217931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6705,6705,6607,5777,329,0,315,0,75,111,98,87,0,9,0,0,2,0,3819,3612,207,1621,69,1552,4154,137,4017,834,5,829,4623,0,0,0,0,0,0,0,0,0,0,21,14,107,25,41,832,105,191,748,317,1451,586,59,126,106.6667,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,15.15152,12.72727,40.60606,15.15152,21.81818,96.36364,36.9697,44.24242,104.8485,57.57576,128.4848,100,27.27273,52.72727,2482,2336,0,2228,108,146,38.18182,63.0303,9.090909,66.66666,35.75758,48.48485
"29189217932","14000US29189217932","Census Tract 2179.32","Census Tract 2179.32, St. Louis County, Missouri","mo","140","00","ACSSF","0005458",,,,,"29","189",,,,"217932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337,5337,5205,4350,62,7,590,0,0,196,132,53,0,0,0,0,10,69,2906,2806,100,1239,0,1239,3014,23,2991,989,37,952,3758,18,0,0,0,0,0,0,0,0,0,10,0,20,13,24,541,30,176,383,290,1357,682,125,89,95.15151,17.57576,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,15.15152,10.90909,21.81818,84.84849,21.81818,43.0303,64.84849,62.42424,89.69697,80,43.0303,32.12121,2047,1904,0,1862,42,143,39.39394,47.27273,9.090909,50.30303,20.60606,30.30303
"29189217941","14000US29189217941","Census Tract 2179.41","Census Tract 2179.41, St. Louis County, Missouri","mo","140","00","ACSSF","0005459",,,,,"29","189",,,,"217941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608,5608,5451,4913,98,0,329,0,0,111,157,157,0,0,0,0,0,0,2899,2775,124,1412,249,1163,3263,317,2946,900,26,874,3741,3,0,0,0,0,0,0,0,0,6,0,0,12,43,51,534,30,292,592,311,1026,633,71,137,148.4848,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,7.878788,9.090909,9.090909,10.90909,42.42424,36.9697,79.39394,20,78.78788,105.4545,81.81818,121.2121,104.8485,30.90909,89.09091,2177,2089,12,2022,55,88,82.42424,81.21212,11.51515,84.24242,28.48485,36.36364
"29189217942","14000US29189217942","Census Tract 2179.42","Census Tract 2179.42, St. Louis County, Missouri","mo","140","00","ACSSF","0005460",,,,,"29","189",,,,"217942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5624,5624,5548,4819,359,0,293,0,0,77,76,15,0,17,0,0,11,33,3204,3143,61,1271,0,1271,3450,30,3420,890,0,890,4097,0,0,0,0,0,0,0,0,0,0,4,0,0,20,15,574,75,257,553,358,1185,739,228,89,152.7273,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,3.636364,9.090909,9.090909,14.54545,12.12121,134.5455,36.36364,60,104.2424,81.81818,121.8182,93.93939,92.72727,43.0303,2328,2250,0,2228,22,78,55.15152,63.0303,9.090909,65.45454,15.75758,32.72727
"29189217943","14000US29189217943","Census Tract 2179.43","Census Tract 2179.43, St. Louis County, Missouri","mo","140","00","ACSSF","0005461",,,,,"29","189",,,,"217943",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199,3199,3131,2631,42,0,251,0,117,90,68,68,0,0,0,0,0,0,1739,1688,51,815,19,796,1921,23,1898,459,0,459,2113,0,0,0,0,0,0,0,0,0,0,19,9,13,0,50,337,101,141,234,111,736,287,41,34,107.2727,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.72727,9.090909,11.51515,6.666667,21.81818,60.60606,27.87879,43.0303,44.84848,33.33333,78.18182,55.75758,19.39394,23.0303,1173,1114,0,1031,83,59,56.9697,58.78788,6.666667,65.45454,27.87879,26.66667
"29189217944","14000US29189217944","Census Tract 2179.44","Census Tract 2179.44, St. Louis County, Missouri","mo","140","00","ACSSF","0005462",,,,,"29","189",,,,"217944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126,5126,5091,4596,42,0,439,0,0,14,35,23,0,0,0,0,12,0,2991,2931,60,1199,0,1199,3079,53,3026,791,39,752,3619,0,0,0,0,0,0,0,0,0,0,0,48,15,20,0,449,0,172,372,209,1300,681,255,98,143.6364,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,27.87879,14.54545,18.18182,9.090909,98.78788,9.090909,50.90909,87.27273,58.18182,124.8485,93.93939,74.54546,59.39394,1953,1891,0,1859,32,62,67.27273,66.06061,9.090909,70.90909,21.81818,26.06061
"29189218003","14000US29189218003","Census Tract 2180.03","Census Tract 2180.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005463",,,,,"29","189",,,,"218003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850,6850,6622,5979,278,0,287,0,0,78,228,146,0,0,0,0,15,67,3839,3702,137,1420,36,1384,4209,182,4027,1128,36,1092,4977,0,0,0,0,0,0,0,59,0,0,21,0,4,0,25,397,0,156,866,189,1840,913,323,184,203.0303,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,52.12121,9.090909,9.090909,17.57576,9.090909,4.242424,9.090909,23.63636,85.45454,9.090909,55.75758,126.0606,52.72727,164.8485,104.2424,95.75758,52.72727,2786,2683,0,2539,144,103,87.27273,94.54546,9.090909,104.2424,43.63636,41.81818
"29189218011","14000US29189218011","Census Tract 2180.11","Census Tract 2180.11, St. Louis County, Missouri","mo","140","00","ACSSF","0005464",,,,,"29","189",,,,"218011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7796,7796,7328,5694,186,45,1134,0,0,269,468,61,0,0,0,0,407,0,4000,3893,107,1590,154,1436,5150,557,4593,1040,60,980,5205,114,0,0,0,0,0,0,0,0,0,25,61,114,17,51,543,88,182,777,327,1832,780,230,64,198.7879,62.42424,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,24.84848,56.36364,61.21212,16.36364,28.48485,142.4242,35.75758,58.18182,135.7576,65.45454,164.2424,131.5152,73.33334,26.06061,3005,2988,24,2908,56,17,69.69697,71.51515,18.78788,81.81818,26.06061,15.75758
"29189218012","14000US29189218012","Census Tract 2180.12","Census Tract 2180.12, St. Louis County, Missouri","mo","140","00","ACSSF","0005465",,,,,"29","189",,,,"218012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667,4667,4595,4251,50,4,250,0,0,40,72,47,0,0,0,0,10,15,2265,2243,22,1175,0,1175,2483,49,2434,877,8,869,3258,0,0,0,0,0,0,13,0,0,0,11,0,18,9,11,202,6,111,243,104,1398,745,214,173,133.9394,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.12121,6.666667,6.666667,6.666667,7.272727,6.666667,12.72727,8.484848,10.30303,57.57576,5.454545,24.84848,48.48485,36.9697,96.36364,81.21212,43.0303,56.36364,1631,1589,12,1553,24,42,63.0303,63.63636,8.484848,62.42424,13.33333,16.9697
"29189218102","14000US29189218102","Census Tract 2181.02","Census Tract 2181.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005466",,,,,"29","189",,,,"218102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213,3213,3169,2903,106,0,114,0,0,46,44,18,0,0,0,0,0,26,1868,1834,34,694,86,608,2152,173,1979,359,0,359,2241,0,0,0,0,0,0,32,0,7,0,8,0,32,16,69,471,34,149,444,279,421,198,39,42,120.6061,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,30.30303,6.666667,6.666667,6.666667,7.878788,6.666667,20,13.33333,36.9697,77.57576,16.36364,52.12121,70.90909,63.0303,68.48485,51.51515,20.60606,23.63636,1347,1266,0,1239,27,81,65.45454,76.36364,6.666667,75.75758,12.12121,41.81818
"29189218103","14000US29189218103","Census Tract 2181.03","Census Tract 2181.03, St. Louis County, Missouri","mo","140","00","ACSSF","0005467",,,,,"29","189",,,,"218103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208,5208,5128,4715,134,0,233,0,0,46,80,28,0,0,0,0,34,18,3216,3118,98,674,102,572,3495,328,3167,854,135,719,4086,0,0,0,0,0,0,0,5,22,38,109,120,25,70,20,627,138,240,395,423,1148,524,100,82,196.9697,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,6.060606,21.21212,26.06061,52.12121,52.72727,20.60606,32.12121,20.60606,106.6667,60,63.63636,93.93939,98.78788,167.2727,87.87878,36.36364,40,2676,2383,0,2304,79,293,122.4242,129.0909,9.090909,130.9091,34.54546,64.84849
"29189218201","14000US29189218201","Census Tract 2182.01","Census Tract 2182.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005468",,,,,"29","189",,,,"218201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3182,3182,3136,2973,22,0,57,0,0,84,46,46,0,0,0,0,0,0,1656,1638,18,713,0,713,1691,45,1646,778,40,738,2361,21,0,0,0,0,0,0,0,0,0,17,0,21,0,9,249,22,106,407,164,716,441,89,99,95.15151,13.33333,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,13.33333,6.666667,13.93939,6.666667,8.484848,56.9697,15.75758,30.30303,77.57576,33.93939,69.09091,65.45454,30.90909,32.72727,1414,1291,0,1216,75,123,56.9697,68.48485,6.666667,67.27273,26.66667,37.57576
"29189218300","14000US29189218300","Census Tract 2183","Census Tract 2183, St. Louis County, Missouri","mo","140","00","ACSSF","0005469",,,,,"29","189",,,,"218300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003,4003,3917,3464,317,13,101,0,0,22,86,74,0,0,0,0,12,0,2020,2000,20,818,31,787,2233,197,2036,853,62,791,3054,10,0,0,0,0,0,0,0,0,0,18,0,58,0,0,371,39,163,342,158,1081,558,173,83,95.15151,9.090909,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,13.93939,6.666667,25.45455,6.666667,6.666667,70.90909,26.66667,45.45454,60.60606,38.18182,94.54546,63.0303,55.15152,29.09091,1944,1752,8,1670,74,192,55.75758,70.30303,7.878788,72.72727,30.90909,48.48485
"29189218401","14000US29189218401","Census Tract 2184.01","Census Tract 2184.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005470",,,,,"29","189",,,,"218401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,3731,3698,3539,22,13,1,0,0,123,33,33,0,0,0,0,0,0,1962,1893,69,855,18,837,2072,48,2024,803,21,782,2762,18,0,0,0,0,0,0,0,0,0,6,9,0,1,0,325,38,51,179,140,1190,566,143,96,81.21212,13.33333,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,8.484848,6.666667,1.212121,6.666667,62.42424,19.39394,21.21212,43.0303,30.30303,83.0303,75.75758,39.39394,24.84848,1490,1428,0,1360,68,62,40,36.9697,6.666667,40,22.42424,19.39394
"29189218402","14000US29189218402","Census Tract 2184.02","Census Tract 2184.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005471",,,,,"29","189",,,,"218402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660,4660,4539,4308,38,0,49,0,115,29,121,116,0,0,0,0,5,0,2257,2233,24,1179,9,1170,2643,86,2557,815,47,768,3246,0,0,0,0,0,0,5,0,0,7,27,8,0,8,7,270,52,155,323,190,1043,917,117,117,114.5455,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.060606,6.666667,6.666667,6.666667,18.18182,7.878788,6.666667,7.272727,7.272727,58.78788,21.81818,33.93939,61.81818,39.39394,103.0303,95.15151,35.75758,28.48485,1799,1731,8,1654,69,68,61.21212,59.39394,7.878788,60.60606,23.63636,29.69697
"29189218500","14000US29189218500","Census Tract 2185","Census Tract 2185, St. Louis County, Missouri","mo","140","00","ACSSF","0005472",,,,,"29","189",,,,"218500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123,5123,4837,4575,69,0,67,0,0,126,286,276,0,0,0,0,10,0,2682,2613,69,1393,84,1309,2785,164,2621,833,23,810,3472,8,0,0,0,0,0,0,0,0,0,0,9,2,4,6,306,52,111,415,129,1170,868,291,101,108.4848,7.878788,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,6.666667,5.454545,7.272727,60,32.12121,26.66667,65.45454,31.51515,101.8182,86.06061,61.81818,34.54546,2000,1919,8,1831,80,81,37.57576,37.57576,7.878788,45.45454,31.51515,22.42424
"29189218600","14000US29189218600","Census Tract 2186","Census Tract 2186, St. Louis County, Missouri","mo","140","00","ACSSF","0005473",,,,,"29","189",,,,"218600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397,2397,2383,1902,411,0,39,5,0,26,14,1,0,0,0,0,13,0,1057,1048,9,477,0,477,1241,69,1172,678,90,588,1860,0,0,0,0,0,0,0,0,0,11,0,51,13,50,8,264,13,121,317,48,648,227,24,65,94.54546,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.12121,6.666667,41.21212,13.33333,28.48485,7.878788,49.69697,9.090909,27.87879,64.24242,24.24242,67.27273,52.72727,16.9697,24.84848,1254,988,0,918,70,266,51.51515,63.63636,6.666667,64.84849,22.42424,54.54546
"29189218800","14000US29189218800","Census Tract 2188","Census Tract 2188, St. Louis County, Missouri","mo","140","00","ACSSF","0005474",,,,,"29","189",,,,"218800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5888,5888,5770,5609,86,0,75,0,0,0,118,118,0,0,0,0,0,0,3100,3046,54,1625,55,1570,3321,50,3271,924,86,838,4017,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,154,0,121,456,133,1438,943,499,257,76.9697,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,15.15152,9.090909,9.090909,47.27273,9.090909,39.39394,91.51515,40,130.9091,120.6061,110.303,64.24242,2239,2179,0,2083,96,60,45.45454,49.69697,9.090909,61.81818,36.36364,23.0303
"29189218900","14000US29189218900","Census Tract 2189","Census Tract 2189, St. Louis County, Missouri","mo","140","00","ACSSF","0005475",,,,,"29","189",,,,"218900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6251,6251,6117,3967,1937,0,109,0,0,104,134,134,0,0,0,0,0,0,3739,3565,174,1489,51,1438,4088,79,4009,674,46,628,4178,33,0,0,0,16,0,0,0,0,0,17,0,45,66,118,365,120,53,587,274,1568,718,97,101,209.0909,24.84848,9.090909,9.090909,9.090909,15.75758,9.090909,9.090909,9.090909,9.090909,9.090909,16.36364,9.090909,29.69697,41.21212,55.75758,104.8485,48.48485,31.51515,110.9091,75.15151,153.9394,120,34.54546,45.45454,2512,2371,0,2308,63,141,138.1818,134.5455,9.090909,136.9697,36.36364,43.63636
"29189219100","14000US29189219100","Census Tract 2191","Census Tract 2191, St. Louis County, Missouri","mo","140","00","ACSSF","0005476",,,,,"29","189",,,,"219100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,4022,3933,3792,27,0,99,0,0,15,89,67,0,13,0,0,9,0,2153,2117,36,1042,71,971,2219,98,2121,761,18,743,2810,0,0,0,0,0,14,0,0,0,0,16,9,0,0,0,197,25,95,440,123,930,653,162,146,90.30303,6.666667,6.666667,6.666667,6.666667,6.666667,11.51515,6.666667,6.666667,6.666667,6.666667,10.90909,8.484848,6.666667,6.666667,6.666667,47.27273,13.33333,30.90909,75.15151,40,92.12122,67.87878,42.42424,31.51515,1666,1448,18,1369,61,218,49.09091,60,12.12121,60.60606,33.93939,44.84848
"29189219200","14000US29189219200","Census Tract 2192","Census Tract 2192, St. Louis County, Missouri","mo","140","00","ACSSF","0005477",,,,,"29","189",,,,"219200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,2441,2351,2108,142,0,60,0,4,37,90,54,0,0,0,0,27,9,1097,1073,24,611,49,562,1262,155,1107,433,7,426,1510,6,6,0,0,0,0,0,0,4,0,0,0,0,0,5,113,17,30,153,69,515,359,138,95,62.42424,7.272727,5.454545,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,4.242424,6.666667,6.666667,6.666667,6.666667,6.666667,4.848485,29.09091,10.30303,15.75758,27.87879,29.69697,55.15152,40.60606,27.27273,21.81818,896,794,0,677,117,102,37.57576,37.57576,6.666667,33.33333,33.93939,29.09091
"29189219300","14000US29189219300","Census Tract 2193","Census Tract 2193, St. Louis County, Missouri","mo","140","00","ACSSF","0005478",,,,,"29","189",,,,"219300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2018,1965,1763,75,0,32,0,13,82,53,19,12,8,0,0,14,0,1082,1062,20,435,0,435,1161,21,1140,382,15,367,1428,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,110,0,62,170,73,476,370,72,84,55.15152,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,3.030303,6.666667,6.666667,6.666667,6.666667,28.48485,6.666667,20,30.90909,23.63636,50.30303,42.42424,18.78788,22.42424,790,736,0,718,18,54,29.69697,30.90909,6.666667,29.09091,8.484848,16.9697
"29189219400","14000US29189219400","Census Tract 2194","Census Tract 2194, St. Louis County, Missouri","mo","140","00","ACSSF","0005479",,,,,"29","189",,,,"219400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912,5912,5856,5563,97,0,16,0,0,180,56,22,0,0,0,0,17,17,3147,2986,161,1666,0,1666,3423,56,3367,823,0,823,4005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,190,14,184,370,206,1558,1104,236,127,136.3636,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,1.212121,9.090909,14.54545,44.84848,10.90909,72.12122,84.24242,62.42424,113.9394,129.697,70.90909,38.18182,2135,2119,0,2092,27,16,69.69697,67.27273,9.090909,69.69697,18.78788,15.15152
"29189219500","14000US29189219500","Census Tract 2195","Census Tract 2195, St. Louis County, Missouri","mo","140","00","ACSSF","0005480",,,,,"29","189",,,,"219500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6959,6959,6819,6628,57,18,72,0,2,42,140,77,46,0,0,0,0,17,3570,3435,135,1344,44,1300,3719,219,3500,1313,87,1226,4854,2,0,0,0,0,13,16,0,6,11,30,0,11,54,15,693,20,142,604,392,1350,1087,218,190,155.1515,2.424242,9.090909,9.090909,9.090909,9.090909,13.33333,15.75758,9.090909,8.484848,12.12121,21.81818,9.090909,7.272727,41.21212,13.93939,153.3333,15.75758,50.30303,92.12122,67.87878,157.5758,150.9091,80,56.9697,2738,2465,13,2374,78,273,84.84849,88.48485,12.72727,89.09091,45.45454,53.33333
"29189219600","14000US29189219600","Census Tract 2196","Census Tract 2196, St. Louis County, Missouri","mo","140","00","ACSSF","0005481",,,,,"29","189",,,,"219600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6830,6830,6733,5769,238,0,488,0,17,221,97,38,0,0,0,0,59,0,3405,3347,58,1244,102,1142,3603,223,3380,1729,104,1625,5022,0,0,0,0,0,0,0,0,6,0,21,39,83,19,50,664,40,194,628,455,1614,823,219,167,184.8485,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,7.272727,9.090909,16.36364,22.42424,36.36364,14.54545,26.66667,106.6667,23.63636,49.09091,104.2424,92.12122,143.0303,111.5152,50.90909,52.72727,3360,2763,0,2479,284,597,141.8182,129.0909,9.090909,137.5758,61.81818,93.33334
"29189219700","14000US29189219700","Census Tract 2197","Census Tract 2197, St. Louis County, Missouri","mo","140","00","ACSSF","0005482",,,,,"29","189",,,,"219700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6256,6256,6150,5632,289,72,56,0,0,101,106,106,0,0,0,0,0,0,4173,4008,165,941,105,836,4295,546,3749,966,73,893,4327,22,0,0,0,20,0,0,0,0,0,0,66,11,70,69,943,102,370,633,490,1037,398,96,0,187.2727,20.60606,9.090909,9.090909,9.090909,19.39394,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,61.81818,10.90909,52.12121,40.60606,161.8182,52.72727,84.24242,110.9091,101.2121,155.7576,90.30303,50.30303,9.090909,2695,2550,0,2517,33,145,87.87878,103.0303,9.090909,103.6364,22.42424,64.24242
"29189219800","14000US29189219800","Census Tract 2198","Census Tract 2198, St. Louis County, Missouri","mo","140","00","ACSSF","0005483",,,,,"29","189",,,,"219800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7846,7846,7697,6776,526,0,260,9,0,126,149,129,1,0,0,0,19,0,4567,4260,307,1574,154,1420,4997,356,4641,1263,98,1165,5572,141,15,0,0,0,0,0,0,0,0,101,19,108,159,183,929,187,502,813,643,1164,368,136,104,160.6061,70.90909,14.54545,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,53.33333,16.9697,55.75758,77.57576,76.36364,123.6364,53.93939,96.9697,127.8788,101.8182,132.1212,80,47.27273,37.57576,3329,3005,19,2734,252,324,75.75758,92.72727,18.18182,107.8788,67.87878,63.0303
"29189219900","14000US29189219900","Census Tract 2199","Census Tract 2199, St. Louis County, Missouri","mo","140","00","ACSSF","0005484",,,,,"29","189",,,,"219900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6038,6038,5887,4858,145,108,465,1,205,105,151,13,0,0,0,17,121,0,3274,3064,210,1123,66,1057,4003,281,3722,912,30,882,4351,47,0,0,0,0,0,6,0,0,0,126,31,219,40,73,1117,341,240,741,246,665,338,86,35,204.2424,26.06061,9.090909,9.090909,9.090909,9.090909,9.090909,6.060606,9.090909,9.090909,9.090909,46.06061,20,70.90909,24.84848,29.09091,116.9697,82.42424,52.72727,123.6364,61.81818,117.5758,67.27273,41.21212,21.21212,2501,2096,2,1952,142,405,77.57576,107.2727,1.818182,116.9697,52.12121,94.54546
"29189220001","14000US29189220001","Census Tract 2200.01","Census Tract 2200.01, St. Louis County, Missouri","mo","140","00","ACSSF","0005485",,,,,"29","189",,,,"220001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,5016,4939,4443,13,0,399,0,0,84,77,77,0,0,0,0,0,0,2665,2513,152,782,38,744,3236,138,3098,983,36,947,3913,0,0,0,0,0,0,44,0,0,0,99,102,109,37,142,1070,70,265,461,343,789,295,87,0,159.3939,9.090909,9.090909,9.090909,9.090909,9.090909,9.090909,36.9697,9.090909,9.090909,9.090909,58.18182,54.54546,59.39394,24.24242,64.84849,113.9394,33.93939,66.66666,89.69697,92.12122,101.2121,87.87878,53.93939,9.090909,2289,1983,0,1681,302,306,59.39394,87.87878,9.090909,107.8788,86.06061,67.27273
"29189220002","14000US29189220002","Census Tract 2200.02","Census Tract 2200.02, St. Louis County, Missouri","mo","140","00","ACSSF","0005486",,,,,"29","189",,,,"220002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3159,3159,3069,2845,71,0,68,0,0,85,90,65,0,0,0,0,25,0,2030,1959,71,550,34,516,2163,231,1932,419,11,408,2230,18,0,0,0,0,0,0,0,0,0,98,68,29,17,61,426,129,195,295,166,518,199,11,0,88.48485,16.36364,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,41.81818,32.12121,15.75758,12.12121,27.87879,72.12122,42.42424,40.60606,60.60606,31.51515,75.15151,38.18182,9.69697,6.666667,1603,1404,0,1362,42,199,41.21212,55.75758,6.666667,53.33333,30.90909,38.18182
